	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_01_25	0.6435489058494568	0.6540399193763733	0.657275378704071	0.630119800567627	0.6422401666641235	0.6333425045013428	0.6241281628608704	0.5908867120742798	0.5259574055671692	0.4582447409629822	0	0.7093640565872192	0.748621940612793	0.7548496127128601	0.7140211462974548	0.7475501298904419	0.7724946141242981	0.771482527256012	0.7612632513046265	0.7038000226020813	0.7700557112693787	0.7416183948516846	0.7386049628257751	0.7305336594581604	0.7607602477073669
Musq_23_25	0.4287501275539398	0.5062278509140015	0.5132713317871094	0.4874777495861053	0.5425698757171631	0.5453495383262634	0.5960521101951599	0.5769513845443726	0.6371302008628845	0.6821380257606506	0.7093640565872192	0	0.3917170464992523	0.3894916474819183	0.4104610979557037	0.4918443262577057	0.4940975904464722	0.4995082914829254	0.4443230628967285	0.3653425872325897	0.4871771037578583	0.4425409436225891	0.392456442117691	0.4093309938907623	0.5080866813659668
Musq_25_25	0.5225619077682495	0.5427348613739014	0.5479277372360229	0.5388844013214111	0.5860700607299805	0.5898240804672241	0.6240840554237366	0.6294379830360413	0.6961029767990112	0.7307339310646057	0.748621940612793	0.3917170464992523	0	0.356514573097229	0.4260283410549164	0.475201427936554	0.4587419033050537	0.4407764673233032	0.3767426311969757	0.414566844701767	0.4121518433094025	0.4378941059112549	0.3969386518001556	0.3961839973926544	0.4741575419902802
Zone_3_1_25	0.5478072762489319	0.5628314614295959	0.5708528757095337	0.5697936415672302	0.6056691408157349	0.5997847318649292	0.6505160331726074	0.6420634984970093	0.7146432995796204	0.7387696504592896	0.7548496127128601	0.3894916474819183	0.356514573097229	0	0.4043715000152588	0.4772723317146301	0.4866288304328918	0.4374711811542511	0.3547005951404572	0.4076303839683533	0.4289300143718719	0.436032235622406	0.361296147108078	0.389742910861969	0.4888915419578552
Zone_3_3_25	0.5265249013900757	0.4867023527622223	0.5074089169502258	0.5039325952529907	0.5333616733551025	0.5480820536613464	0.5737294554710388	0.582305908203125	0.6581668257713318	0.690768301486969	0.7140211462974548	0.4104610979557037	0.4260283410549164	0.4043715000152588	0	0.4103291630744934	0.3862314522266388	0.4426471590995789	0.4090935587882996	0.3797453343868256	0.4184054136276245	0.3588351011276245	0.3677707016468048	0.3646303713321686	0.3989544808864594
Musq_31_25	0.5528953671455383	0.5031055808067322	0.5191192030906677	0.5334703922271729	0.5538736581802368	0.5484114289283752	0.5796896815299988	0.5888118147850037	0.6699418425559998	0.7168219685554504	0.7475501298904419	0.4918443262577057	0.475201427936554	0.4772723317146301	0.4103291630744934	0	0.3990303575992584	0.4329706430435181	0.4461321830749512	0.4368775486946106	0.4030425548553467	0.3764747083187103	0.435648649930954	0.4296006560325623	0.3998441398143768
Zone_3_2_25	0.5856728553771973	0.5340457558631897	0.5560298562049866	0.5629645586013794	0.5829675197601318	0.5860198736190796	0.6096600294113159	0.6179794669151306	0.6955137848854065	0.7337058782577515	0.7724946141242981	0.4940975904464722	0.4587419033050537	0.4866288304328918	0.3862314522266388	0.3990303575992584	0	0.4094929993152618	0.427679032087326	0.4674215912818909	0.4119951128959656	0.3839997947216034	0.4250578880310059	0.4253802895545959	0.3877723515033722
Musq_29_25	0.5967268943786621	0.5520598292350769	0.5751861929893494	0.579454243183136	0.6026132106781006	0.6029719710350037	0.640733003616333	0.6552575826644897	0.7076388597488403	0.7418004274368286	0.771482527256012	0.4995082914829254	0.4407764673233032	0.4374711811542511	0.4426471590995789	0.4329706430435181	0.4094929993152618	0	0.4156488180160522	0.4871338307857513	0.4134631752967834	0.4103062748908997	0.4382862746715546	0.4018382728099823	0.3922070562839508
Zone_2A_10_25	0.5627092123031616	0.5561732053756714	0.5703481435775757	0.5568829774856567	0.6068493127822876	0.5951090455055237	0.6386646032333374	0.6397248506546021	0.7134358286857605	0.7358488440513611	0.7612632513046265	0.4443230628967285	0.3767426311969757	0.3547005951404572	0.4090935587882996	0.4461321830749512	0.427679032087326	0.4156488180160522	0	0.441420316696167	0.3881893455982208	0.4199891090393066	0.3895737826824188	0.4010626673698425	0.4319999217987061
Zone_2A_1_25	0.4657227396965027	0.4597695767879486	0.4757857620716095	0.4585708975791931	0.5050235986709595	0.5055475831031799	0.5568633675575256	0.553453803062439	0.629737913608551	0.6687007546424866	0.7038000226020813	0.3653425872325897	0.414566844701767	0.4076303839683533	0.3797453343868256	0.4368775486946106	0.4674215912818909	0.4871338307857513	0.441420316696167	0	0.4545397162437439	0.4048543274402618	0.4175243079662323	0.4124930799007416	0.4923751950263977
Musq_27_25	0.5580542087554932	0.5377169251441956	0.538258969783783	0.5615595579147339	0.5748942494392395	0.5779608488082886	0.6092353463172913	0.6243734955787659	0.7034818530082703	0.7343734502792358	0.7700557112693787	0.4871771037578583	0.4121518433094025	0.4289300143718719	0.4184054136276245	0.4030425548553467	0.4119951128959656	0.4134631752967834	0.3881893455982208	0.4545397162437439	0	0.3974399566650391	0.4295358657836914	0.4282181560993195	0.3914883434772491
Zone_2A_12_25	0.5507165193557739	0.5082974433898926	0.5120013952255249	0.5137683749198914	0.5428655743598938	0.5347317457199097	0.5823477506637573	0.5847294926643372	0.6632075905799866	0.7029653191566467	0.7416183948516846	0.4425409436225891	0.4378941059112549	0.436032235622406	0.3588351011276245	0.3764747083187103	0.3839997947216034	0.4103062748908997	0.4199891090393066	0.4048543274402618	0.3974399566650391	0	0.3699212372303009	0.4070488512516022	0.3988794684410095
Zone_2B_1_25	0.524678647518158	0.54630446434021	0.5607780814170837	0.5403209924697876	0.5853286385536194	0.5783259868621826	0.6212539076805115	0.6161383986473083	0.6862632036209106	0.7193784713745117	0.7386049628257751	0.392456442117691	0.3969386518001556	0.361296147108078	0.3677707016468048	0.435648649930954	0.4250578880310059	0.4382862746715546	0.3895737826824188	0.4175243079662323	0.4295358657836914	0.3699212372303009	0	0.3578253388404846	0.441157191991806
Zone_2B_3_25	0.5481544733047485	0.5425336956977844	0.5445709228515625	0.5308672785758972	0.579964816570282	0.5805805325508118	0.613318920135498	0.6088600754737854	0.6881306171417236	0.7228074669837952	0.7305336594581604	0.4093309938907623	0.3961839973926544	0.389742910861969	0.3646303713321686	0.4296006560325623	0.4253802895545959	0.4018382728099823	0.4010626673698425	0.4124930799007416	0.4282181560993195	0.4070488512516022	0.3578253388404846	0	0.4475473165512085
Zone_2B_2_25	0.5895847678184509	0.5240408182144165	0.5289211273193359	0.5525040626525879	0.5809465050697327	0.5761586427688599	0.6057673096656799	0.6085930466651917	0.6835851669311523	0.7264840006828308	0.7607602477073669	0.5080866813659668	0.4741575419902802	0.4888915419578552	0.3989544808864594	0.3998441398143768	0.3877723515033722	0.3922070562839508	0.4319999217987061	0.4923751950263977	0.3914883434772491	0.3988794684410095	0.441157191991806	0.4475473165512085	0
