	Zone_2A_1_22	Zone_2A_10_22	Zone_2A_12_22	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Zone_3_1_22	Zone_3_2_22	Zone_3_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_20_22	Musq_22_22	Musq_24_22	Musq_26_22	Musq_28_22	Musq_30_22	Musq_32_22
Musq_02_22	85.1021795937486	84.95876976658576	84.60712352619528	87.26232607669328	124.74427610160096	99.29227205925102	84.7652204086234	84.45963195777091	84.74288449304625	106.59099907383737	0.0	79.83367979309635	123.24846763817722	118.05831020333241	106.81999223349506	106.50685945949984	89.17532593452489	111.45327748752348	99.46368970506731	84.59263535458422	84.57983894800714	84.79912259318776	105.96564993731997	85.09789634849307	84.47821433942138	84.52436489289673
Musq_04_22	31.383851851779443	31.10750466201061	30.38703163497164	36.66350065745892	87.4440571053554	55.14899630555536	30.649992637640896	30.09309075163357	30.597904361610873	65.21633602530972	79.83367979309635	0.0	83.43774091764121	79.01717243674123	65.59213848478895	65.47860489489267	63.305132109521146	71.14249512655363	76.58063361749078	31.44245903086827	31.07607704472564	32.0889636054272	64.2008949630139	32.92358009126031	31.520233334175405	31.140926028157082
Musq_06_22	76.3258058183708	76.32840381906834	75.94497314933847	77.62411191986969	117.18471628716449	66.85956344846046	75.93179698136336	75.7844494361263	75.9377453284116	90.85027511340378	123.24846763817722	83.43774091764121	0.0	87.75112801777178	76.88302024048848	75.70641162734744	82.95869063861738	84.43712774054416	91.6990376297657	75.2932251950315	75.35622924362879	75.48086059979835	90.88783669059094	75.53259687626658	75.29644405652584	75.36998853002095
Musq_07_22	72.34054348101506	72.40583275615467	71.93364043540335	74.4681094528012	113.35350198049181	87.63154709492004	72.02181239972734	71.88161543146663	72.00471201269275	66.15968379239189	118.05831020333241	79.01717243674123	87.75112801777178	0.0	47.75577780418378	49.72025282078108	67.86085908644893	52.08214092989865	69.77881940257711	71.93524924192143	71.73208050127131	71.87646068162584	94.10039696305867	72.1008705121229	71.76505948050374	71.86193027760079
Musq_08_22	58.11240330930299	57.94551358706369	57.52267913691958	61.46538313490273	102.73984413708864	74.93139072387174	57.72969655892974	57.34954140324661	57.660268157195034	58.836620021254	106.81999223349506	65.59213848478895	76.88302024048848	47.75577780418378	0.0	32.931739202159	54.52942017572785	46.05666315943535	61.27521273692716	58.137945389219794	57.93488211973158	58.50939160984901	82.50257636219555	58.99925543902271	58.160331074643715	58.041166034308276
Musq_11_22	57.98356012930872	57.814993802380314	57.388368886964685	60.01093028964837	102.09418378193327	74.91845526917936	57.59789001870192	57.213499042196645	57.528145140315566	58.024252029072485	106.50685945949984	65.47860489489267	75.70641162734744	49.72025282078108	32.931739202159	0.0	52.58112828777848	46.61506577543685	59.49780166864607	56.94072027198982	56.93392196004827	57.153360868892676	81.59469260897282	57.10579514223953	56.759524210900466	56.894585155563355
Musq_15_22	55.1899371149173	55.228303511337685	54.58033704009074	57.11361353415019	100.88201911145595	72.95561571242109	54.80374819706393	54.59184291133757	54.80308472143617	70.94321997682275	89.17532593452489	63.305132109521146	82.95869063861738	67.86085908644893	54.52942017572785	52.58112828777848	0.0	61.29240917761821	50.13804856206553	54.316940819718916	54.09277742906612	54.38852298179704	79.65867439793688	54.775678802412095	54.023814436888905	54.13261981974397
Musq_16_22	64.70836305388652	64.81709401618737	64.17897183886362	67.72694832424325	107.87954705573935	80.82376353539603	64.3064225996569	64.25692010151465	64.4043678643743	60.960231484426814	111.45327748752348	71.14249512655363	84.43712774054416	52.08214092989865	46.05666315943535	46.61506577543685	61.29240917761821	0.0	66.77122655332941	64.66398914855397	64.58540624661553	65.1513549675496	87.95443716549171	65.3138812231695	64.88354678932997	64.47599859044774
Musq_19_22	69.38779701299588	69.55142176403413	68.885197969711	71.61784006045517	111.20268658884366	84.99064128222247	69.0787450877769	69.01354452953893	69.12503958711746	73.56239219244767	99.46368970506731	76.58063361749078	91.6990376297657	69.77881940257711	61.27521273692716	59.49780166864607	50.13804856206553	66.77122655332941	0.0	68.92719068123854	68.81791479559777	69.02832738627477	91.45529527660736	69.41050007643526	68.75937006029974	68.83098611589882
Musq_20_22	12.39140564250966	11.719245556789867	9.763380559099485	18.765960676114	80.56535079054524	46.024619375528864	10.69123326505421	8.866508466316166	10.328155258690211	69.88243617777974	84.59263535458422	31.44245903086827	75.2932251950315	71.93524924192143	58.137945389219794	56.94072027198982	54.316940819718916	64.66398914855397	68.92719068123854	0.0	7.124056979230973	8.089186710935909	54.890014651218664	9.944374596602364	5.29301119287151	6.827083860865709
Musq_22_22	8.778971426717682	10.713386789576468	6.870674503219562	17.236521238121327	80.44644513719956	45.5450455327948	6.408664060500361	7.488363510200164	6.603085424043205	69.58422092210674	84.57983894800714	31.07607704472564	75.35622924362879	71.73208050127131	57.93488211973158	56.93392196004827	54.09277742906612	64.58540624661553	68.81791479559777	7.124056979230973	0.0	5.380952646825325	54.70744955570195	10.074449618145124	5.2880252490307775	5.670354930743344
Musq_24_22	11.250979345052553	13.313708406807526	10.452912286269864	17.00863327333759	80.66547274080662	46.25522742229012	9.524929780173387	10.88326011498747	9.68058296424063	70.2087692641461	84.79912259318776	32.0889636054272	75.48086059979835	71.87646068162584	58.50939160984901	57.153360868892676	54.38852298179704	65.1513549675496	69.02832738627477	8.089186710935909	5.380952646825325	0.0	54.767299641879916	10.028507122468087	5.78419944166676	7.244704136232222
Musq_26_22	55.592569928628905	55.98269197752112	55.14178721667246	56.999222092595005	101.34769247188667	73.28546411325961	55.3006900496143	55.36055619303308	55.435796136359436	92.79520685560534	105.96564993731997	64.2008949630139	90.88783669059094	94.10039696305867	82.50257636219555	81.59469260897282	79.65867439793688	87.95443716549171	91.45529527660736	54.890014651218664	54.70744955570195	54.767299641879916	0.0	55.16102085068058	54.459259805776355	54.62086292876571
Musq_28_22	15.005544318494351	15.159730542269232	12.995456600406468	19.47217846713073	80.97149601809822	46.91769743294544	13.709909463321559	13.07231042446745	13.685314003326626	70.64228546110748	85.09789634849307	32.92358009126031	75.53259687626658	72.1008705121229	58.99925543902271	57.10579514223953	54.775678802412095	65.3138812231695	69.41050007643526	9.944374596602364	10.074449618145124	10.028507122468087	55.16102085068058	0.0	8.180485617543233	9.662214582853663
Musq_30_22	11.861740913322066	11.975670492391789	9.192367254107154	17.688708987725352	80.38353787021177	45.916008812933725	10.170391515685523	9.207394319274917	10.104409965748017	69.88368358437297	84.47821433942138	31.520233334175405	75.29644405652584	71.76505948050374	58.160331074643715	56.759524210900466	54.023814436888905	64.88354678932997	68.75937006029974	5.29301119287151	5.2880252490307775	5.78419944166676	54.459259805776355	8.180485617543233	0.0	4.67560785660788
Musq_32_22	10.789347542249573	11.245902574286925	7.803092417476185	18.307742947416003	80.30655755625006	45.695619562628586	8.521792737685475	8.231265861754629	8.998622085384028	69.75641896957637	84.52436489289673	31.140926028157082	75.36998853002095	71.86193027760079	58.041166034308276	56.894585155563355	54.13261981974397	64.47599859044774	68.83098611589882	6.827083860865709	5.670354930743344	7.244704136232222	54.62086292876571	9.662214582853663	4.67560785660788	0.0
