	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24
Zone_2A_10_24	0.04760094359517097	0.1144232451915741	0.05036461725831032	0.07179515063762665	0.1004429012537003	0.09118524938821793	0.07561945170164108	0.06845692545175552	0.07406917214393616	0.07519613206386566	0.09210909903049469	0.09542952477931976	0.05525153502821922	0.07794160395860672	0	0.0534796230494976	0.318148285150528	0.2069502323865891	0.1515267789363861	0.1319862306118011	0.09520193189382553	0.1448720544576645	0.1207312121987343	0.1467159390449524	0.1177894547581673
Zone_2A_1_24	0.0652531236410141	0.09901735186576843	0.07011150568723679	0.09597751498222351	0.1329682916402817	0.1102410852909088	0.1017035916447639	0.08359180390834808	0.09335355460643768	0.09240395575761795	0.1117003411054611	0.1281915307044983	0.07766557484865189	0.08453746885061264	0.0534796230494976	0	0.3099468350410461	0.2097028642892838	0.1542939096689224	0.1410177797079086	0.102105051279068	0.1309957951307297	0.149535059928894	0.1289956122636795	0.1243726387619972
Musq_01_24	0.3010521233081818	0.2880954742431641	0.3111350238323212	0.3149057626724243	0.3420614004135132	0.3222015500068665	0.3285220563411713	0.3212977051734924	0.3258714377880096	0.3292515277862549	0.3321549296379089	0.337296336889267	0.3263274133205414	0.307419627904892	0.318148285150528	0.3099468350410461	0	0.1410216987133026	0.1994118243455887	0.2354855686426163	0.2512774765491486	0.2450211495161057	0.3297226130962372	0.2747982740402222	0.3154504001140594
Musq_03_24	0.1920118480920792	0.2188062220811844	0.2102643698453903	0.2295423895120621	0.2495415210723877	0.2399663627147675	0.2365453392267227	0.236559733748436	0.2432121485471725	0.2425553649663925	0.2480669021606445	0.2440527528524399	0.2246688604354858	0.2315298020839691	0.2069502323865891	0.2097028642892838	0.1410216987133026	0	0.08566200733184814	0.1209863424301147	0.1516050845384598	0.1795871704816818	0.2319875061511993	0.213540181517601	0.2229134440422058
Musq_05_24	0.1323361545801163	0.1668457835912704	0.1500405967235565	0.1777236312627792	0.193519800901413	0.1900775730609894	0.1872904747724533	0.1814925223588943	0.187305748462677	0.1893404275178909	0.1991489827632904	0.1910542994737625	0.1683391183614731	0.1761001795530319	0.1515267789363861	0.1542939096689224	0.1994118243455887	0.08566200733184814	0	0.06939966976642609	0.09925027191638947	0.1343270689249039	0.1791822910308838	0.1676566153764725	0.1747112423181534
Musq_07_24	0.1201624497771263	0.1542166769504547	0.1306581795215607	0.1527305692434311	0.1683434098958969	0.1668529063463211	0.1618388146162033	0.1650002598762512	0.169180691242218	0.1683786511421204	0.173946887254715	0.1658043563365936	0.1515737473964691	0.1671625077724457	0.1319862306118011	0.1410177797079086	0.2354855686426163	0.1209863424301147	0.06939966976642609	0	0.08530661463737488	0.1256715357303619	0.1402921974658966	0.1533280313014984	0.1485227942466736
Musq_09_24	0.0781986266374588	0.1119277030229568	0.08877027034759521	0.09278006851673126	0.1186638697981834	0.1140718758106232	0.11692775785923	0.118803471326828	0.1223524212837219	0.128245010972023	0.1212574243545532	0.1191999167203903	0.1053214222192764	0.1191680282354355	0.09520193189382553	0.102105051279068	0.2512774765491486	0.1516050845384598	0.09925027191638947	0.08530661463737488	0	0.0887785404920578	0.1078206896781921	0.1023547202348709	0.1011598259210587
Musq_11_24	0.1330950558185577	0.09811113774776459	0.1261506527662277	0.1372480988502502	0.177592933177948	0.1473932862281799	0.1551429480314255	0.1468518078327179	0.1530752778053284	0.1539179086685181	0.168657124042511	0.1724335104227066	0.1532450020313263	0.125298872590065	0.1448720544576645	0.1309957951307297	0.2450211495161057	0.1795871704816818	0.1343270689249039	0.1256715357303619	0.0887785404920578	0	0.1557334661483765	0.08695973455905914	0.1125861927866936
Musq_13_24	0.1116226464509964	0.1793970763683319	0.1213306933641434	0.1122605875134468	0.1016580536961555	0.1365255415439606	0.13664910197258	0.1402622610330582	0.1422654241323471	0.1475024372339249	0.1296649724245071	0.1084509268403053	0.1412627547979355	0.1605935841798782	0.1207312121987343	0.149535059928894	0.3297226130962372	0.2319875061511993	0.1791822910308838	0.1402921974658966	0.1078206896781921	0.1557334661483765	0	0.1379635483026505	0.08080226182937622
Musq_15_24	0.1347683519124985	0.1199155375361443	0.1250811666250229	0.1303780227899551	0.1558710783720016	0.1351956427097321	0.1525184065103531	0.1522892862558365	0.1622936874628067	0.1564691811800003	0.160005658864975	0.1511335968971252	0.148922473192215	0.1377091854810715	0.1467159390449524	0.1289956122636795	0.2747982740402222	0.213540181517601	0.1676566153764725	0.1533280313014984	0.1023547202348709	0.08695973455905914	0.1379635483026505	0	0.08867686986923218
