	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24
Zone_2A_10_24	0.5245398773006135	0.5486600846262342	0.4868217054263566	0.5106382978723404	0.5235920852359208	0.5220030349013657	0.5112903225806451	0.490625	0.53003003003003	0.5355521936459909	0.5303951367781155	0.5656424581005587	0.5024154589371981	0.5324675324675324	0.0	0.49395770392749244	0.8418024928092043	0.7612121212121212	0.6666666666666666	0.6327116212338594	0.5962815405046481	0.6534090909090909	0.6456422018348624	0.6698292220113852	0.6104328523862376
Zone_2A_1_24	0.5440340909090909	0.5536423841059602	0.4963820549927641	0.5330520393811533	0.5242857142857142	0.5536959553695955	0.5435745937961596	0.5362731152204836	0.5527777777777778	0.5334281650071123	0.5851648351648352	0.5899094437257438	0.5288888888888889	0.5619174434087882	0.49395770392749244	0.0	0.8360805860805861	0.7456647398843931	0.6695652173913044	0.6307277628032345	0.6052303860523038	0.6464208242950108	0.6374589266155531	0.6596523330283623	0.6157894736842106
Musq_01_24	0.8034849951597289	0.8056828597616865	0.8382899628252788	0.8589626933575978	0.8670309653916212	0.8787061994609164	0.8823529411764706	0.8717015468607825	0.8762331838565023	0.8709090909090909	0.8799638989169675	0.8861301369863014	0.8662900188323918	0.8705161854768154	0.8418024928092043	0.8360805860805861	0.0	0.6212765957446809	0.6742502585315409	0.697452229299363	0.738388625592417	0.7646062658763759	0.7955298013245033	0.7942446043165468	0.7984251968503937
Musq_03_24	0.7148102815177478	0.7219679633867276	0.7642276422764228	0.7863636363636364	0.8045197740112995	0.8213096559378469	0.8203033838973163	0.8036322360953462	0.8183831672203765	0.8081264108352144	0.819910514541387	0.8275499474237644	0.7995283018867925	0.8105489773950484	0.7612121212121212	0.7456647398843931	0.6212765957446809	0.0	0.5347593582887701	0.5778688524590164	0.6336515513126492	0.6849173553719008	0.7284569138276553	0.7531380753138075	0.7346553352219075
Musq_05_24	0.6205059920106525	0.6246882793017456	0.6792452830188679	0.7114914425427873	0.7314702308626975	0.7464114832535885	0.7347715736040609	0.7270501835985312	0.7389221556886227	0.7230392156862745	0.7487980769230769	0.7488636363636364	0.7291139240506329	0.7328687572590011	0.6666666666666666	0.6695652173913044	0.6742502585315409	0.5347593582887701	0.0	0.4556390977443609	0.5425257731958762	0.6011111111111112	0.6403033586132177	0.6714671467146714	0.6606060606060606
Musq_07_24	0.5782608695652174	0.5876010781671159	0.6332417582417582	0.6733067729083665	0.6952506596306068	0.7103896103896103	0.7006896551724138	0.6936339522546419	0.6988265971316818	0.6875	0.7161458333333334	0.7228327228327228	0.6928374655647382	0.6852791878172588	0.6327116212338594	0.6307277628032345	0.697452229299363	0.5778688524590164	0.4556390977443609	0.0	0.4887640449438202	0.5615292712066906	0.6175115207373272	0.6466666666666666	0.6184782608695653
Musq_09_24	0.5377358490566038	0.5472887767969735	0.5801033591731266	0.6195244055068836	0.638854296388543	0.6473489519112207	0.6503225806451612	0.6404494382022472	0.6428571428571429	0.6154822335025381	0.650990099009901	0.6596736596736597	0.62890625	0.6428571428571429	0.5962815405046481	0.6052303860523038	0.738388625592417	0.6336515513126492	0.5425257731958762	0.4887640449438202	0.0	0.5186862967157417	0.5575221238938053	0.5827137546468402	0.5617154811715481
Musq_11_24	0.5993071593533488	0.6010928961748634	0.6321070234113713	0.6457645764576457	0.68	0.6742424242424242	0.6984478935698448	0.6684901531728665	0.6688311688311688	0.6515486725663717	0.6746463547334058	0.6851851851851852	0.6848552338530067	0.6694648478488983	0.6534090909090909	0.6464208242950108	0.7646062658763759	0.6849173553719008	0.6011111111111112	0.5615292712066906	0.5186862967157417	0.0	0.5402650356778798	0.5626086956521739	0.5506268081002893
Musq_13_24	0.6087456846950517	0.5978021978021978	0.6149490373725934	0.6351501668520578	0.6582138919514884	0.6597145993413831	0.6824324324324325	0.6522222222222223	0.6586433260393874	0.6469933184855234	0.6481069042316259	0.6432374866879659	0.6670441676104191	0.6481283422459893	0.6456422018348624	0.6374589266155531	0.7955298013245033	0.7284569138276553	0.6403033586132177	0.6175115207373272	0.5575221238938053	0.5402650356778798	0.0	0.5547765118317266	0.5303921568627451
Musq_15_24	0.6302681992337165	0.6126042632066728	0.644131455399061	0.654275092936803	0.6927272727272727	0.6819012797074955	0.697565543071161	0.6807727690892365	0.6785388127853881	0.6691380908248378	0.6954545454545454	0.6793286219081273	0.6946778711484594	0.6764705882352942	0.6698292220113852	0.6596523330283623	0.7942446043165468	0.7531380753138075	0.6714671467146714	0.6466666666666666	0.5827137546468402	0.5626086956521739	0.5547765118317266	0.0	0.5558354324097398
