	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_26_22	Musq_28_22	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Zone_2B_1_22	0.0	0.9995	1.0	0.9999	0.9999	1.0	0.9747	0.9995	1.0	0.997	0.9939	1.0	0.9998	0.985	0.0985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_2_22	0.9995	0.0	0.9995	0.9999	0.9999	0.9999	0.9993	0.9998	1.0	0.9998	0.9998	1.0	0.9998	0.9998	0.9998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_3_22	1.0	0.9995	0.0	1.0	1.0	1.0	0.4303	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_01_22	0.9999	0.9999	1.0	0.0	0.8336	0.7032	0.7436	0.3326	0.3468	0.3422	0.4288	0.3337	0.52	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_02_22	0.9999	0.9999	1.0	0.8336	0.0	0.8319	0.9999	0.9999	1.0	0.9999	0.5883	0.9997	0.5535	0.9999	0.9999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_04_22	1.0	0.9999	1.0	0.7032	0.8319	0.0	1.0	1.0	1.0	1.0	1.0	0.9997	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_06_22	0.9747	0.9993	0.4303	0.7436	0.9999	1.0	0.0	0.742	0.7461	0.7432	0.7486	0.7468	0.7485	0.8945	0.9746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_07_22	0.9995	0.9998	1.0	0.3326	0.9999	1.0	0.742	0.0	0.0781	0.0764	0.4254	0.0882	0.5163	0.9995	0.9995	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_08_22	1.0	1.0	1.0	0.3468	1.0	1.0	0.7461	0.0781	0.0	0.0314	0.431	0.1036	0.5272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_11_22	0.997	0.9998	1.0	0.3422	0.9999	1.0	0.7432	0.0764	0.0314	0.0	0.4263	0.1035	0.5252	0.997	0.9969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_15_22	0.9939	0.9998	1.0	0.4288	0.5883	1.0	0.7486	0.4254	0.431	0.4263	0.0	0.426	0.1243	0.9939	0.994	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_16_22	1.0	1.0	1.0	0.3337	0.9997	0.9997	0.7468	0.0882	0.1036	0.1035	0.426	0.0	0.5229	1.0	0.9997	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_19_22	0.9998	0.9998	1.0	0.52	0.5535	1.0	0.7485	0.5163	0.5272	0.5252	0.1243	0.5229	0.0	0.9998	0.9998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_26_22	0.985	0.9998	1.0	1.0	0.9999	1.0	0.8945	0.9995	1.0	0.997	0.9939	1.0	0.9998	0.0	0.9853	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_28_22	0.0985	0.9998	1.0	1.0	0.9999	1.0	0.9746	0.9995	1.0	0.9969	0.994	0.9997	0.9998	0.9853	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_2_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.1335	0.241	0.1536	0.1504	0.1251	0.132	0.5742	0.1535	0.1571	0.3394	0.2239	0.1524	0.3184	0.5347	0.9571	0.9315	0.9488	0.9507	0.9175	0.7227	0.7418	0.4809	0.7421	0.7685	0.7086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9125	0.9321	0.7399	0.9025	0.9031	0.7954	0.8839	0.9294	0.9064	0.9616	0.931	0.7836	0.8175	0.988	0.9148	0.7275	0.4339	0.4175	0.9943	0.833	0.9835	0.9126	0.7681	0.8099	0.7213
Zone_2B_3_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1335	0.0	0.255	0.056	0.0577	0.0536	0.0469	0.6433	0.0558	0.1551	0.3707	0.1823	0.0579	0.3188	0.6259	0.9787	0.9773	0.9739	0.9719	0.9657	0.77	0.7898	0.569	0.7688	0.8589	0.712	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9316	0.9794	0.7869	0.8898	0.8894	0.7817	0.8702	0.9503	0.9276	0.9825	0.9782	0.7838	0.8431	0.9879	0.915	0.7273	0.4544	0.4435	0.9943	0.8542	0.9832	0.9125	0.7683	0.8254	0.73
Zone_2B_1_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.241	0.255	0.0	0.2137	0.2627	0.2584	0.2561	0.6435	0.2554	0.2574	0.2734	0.2574	0.2616	0.3183	0.5852	0.9959	0.9946	0.9913	0.9876	0.9816	0.7875	0.8036	0.5862	0.807	0.8761	0.6972	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9336	0.9787	0.8024	0.9168	0.9376	0.8282	0.9189	0.9669	0.9413	0.9963	0.9927	0.6281	0.6926	0.8381	0.7592	0.5733	0.3041	0.293	0.8388	0.7121	0.8338	0.7578	0.6126	0.6322	0.5646
Zone_3_1_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1536	0.056	0.2137	0.0	0.0525	0.0514	0.0435	0.6437	0.0428	0.152	0.3441	0.2109	0.0502	0.3179	0.6012	0.996	0.9947	0.9915	0.9876	0.9819	0.7876	0.8037	0.5863	0.8073	0.8761	0.7209	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9339	0.9787	0.8026	0.917	0.9379	0.8284	0.9191	0.9671	0.9414	0.9966	0.9929	0.7409	0.8055	0.9511	0.8718	0.6864	0.4171	0.406	0.9517	0.825	0.9468	0.8708	0.7254	0.7852	0.6888
Zone_3_4_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1504	0.0577	0.2627	0.0525	0.0	0.0499	0.0246	0.6429	0.022	0.1561	0.3906	0.217	0.0053	0.3174	0.6404	0.9908	0.9854	0.9837	0.9845	0.9738	0.7771	0.8019	0.5761	0.8051	0.8707	0.7551	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9266	0.9866	0.7945	0.9368	0.9369	0.8292	0.9177	0.9632	0.9401	0.9961	0.9858	0.7829	0.8392	0.993	0.9151	0.7283	0.4507	0.4394	0.9943	0.8668	0.9869	0.9126	0.7679	0.8275	0.732
Zone_3_3_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1251	0.0536	0.2584	0.0514	0.0499	0.0	0.0339	0.6449	0.0516	0.1521	0.388	0.2127	0.0487	0.3184	0.6404	0.9923	0.9596	0.9857	0.9866	0.9547	0.7573	0.8044	0.5609	0.8074	0.8731	0.7446	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9157	0.9489	0.7568	0.9387	0.9393	0.8316	0.9201	0.9659	0.9428	0.998	0.953	0.7852	0.8084	0.9957	0.9163	0.7303	0.4377	0.4019	0.9955	0.8696	0.9894	0.9154	0.7695	0.8298	0.7334
Zone_3_2_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.132	0.0469	0.2561	0.0435	0.0246	0.0339	0.0	0.6423	0.0258	0.1494	0.3798	0.2098	0.0239	0.3181	0.6318	0.9852	0.9717	0.9776	0.9789	0.9593	0.7648	0.7968	0.5633	0.8006	0.8656	0.7409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9169	0.9734	0.7813	0.9305	0.9312	0.8234	0.912	0.9574	0.9347	0.9898	0.9724	0.7818	0.829	0.9871	0.9138	0.7255	0.44	0.429	0.9931	0.861	0.9817	0.9107	0.7668	0.826	0.7313
Zone_2A_12_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5742	0.6433	0.6435	0.6437	0.6429	0.6449	0.6423	0.0	0.6432	0.642	0.6384	0.6433	0.6432	0.6447	0.5749	0.9946	0.9934	0.99	0.9861	0.9805	0.7859	0.7752	0.5986	0.7758	0.8043	0.7632	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9353	0.9953	0.8032	0.9408	0.9369	0.8296	0.9182	0.9667	0.9401	0.9958	0.9943	0.7828	0.8475	0.993	0.9146	0.7286	0.6472	0.6472	0.9942	0.8669	0.9888	0.9127	0.7678	0.8272	0.7318
Zone_2A_10_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1535	0.0558	0.2554	0.0428	0.022	0.0516	0.0258	0.6432	0.0	0.1517	0.385	0.2097	0.0201	0.3178	0.6414	0.9955	0.9944	0.9911	0.9871	0.9816	0.7872	0.803	0.5858	0.8066	0.8754	0.7623	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9348	0.9945	0.8024	0.9399	0.9372	0.8288	0.9185	0.9667	0.9409	0.9964	0.9935	0.782	0.8467	0.9925	0.9133	0.728	0.4585	0.4474	0.9929	0.8664	0.9882	0.9122	0.7668	0.8266	0.7303
Zone_2A_1_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1571	0.1551	0.2574	0.152	0.1561	0.1521	0.1494	0.642	0.1517	0.0	0.3852	0.2189	0.1549	0.2157	0.611	0.9932	0.9924	0.989	0.9851	0.981	0.7086	0.6671	0.5074	0.6884	0.7628	0.7624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7867	0.9652	0.7287	0.94	0.8179	0.7702	0.9006	0.8552	0.7915	0.9953	0.9934	0.634	0.8467	0.9923	0.9146	0.7282	0.4586	0.4473	0.9938	0.8654	0.9881	0.8209	0.7678	0.8268	0.6664
Musq_25_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3394	0.3707	0.2734	0.3441	0.3906	0.388	0.3798	0.6384	0.385	0.3852	0.0	0.387	0.3904	0.3943	0.3891	0.8063	0.9285	0.8444	0.7927	0.787	0.5925	0.6086	0.3914	0.6108	0.681	0.503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8826	0.7841	0.6102	0.7224	0.7442	0.6338	0.7245	0.7738	0.748	0.8033	0.7994	0.6807	0.7435	0.8844	0.8143	0.5786	0.3553	0.345	0.8936	0.6169	0.8817	0.8111	0.6677	0.7134	0.5734
Musq_27_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2239	0.1823	0.2574	0.2109	0.217	0.2127	0.2098	0.6433	0.2097	0.2189	0.387	0.0	0.2166	0.3177	0.6434	0.9951	0.9945	0.991	0.9868	0.9829	0.787	0.8028	0.5857	0.782	0.8753	0.723	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9363	0.9965	0.804	0.7731	0.8917	0.7311	0.8652	0.9674	0.9413	0.9966	0.9953	0.784	0.8479	0.9938	0.9155	0.7293	0.4597	0.4487	0.9948	0.868	0.9894	0.9135	0.7687	0.8282	0.7323
Musq_29_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1524	0.0579	0.2616	0.0502	0.0053	0.0487	0.0239	0.6432	0.0201	0.1549	0.3904	0.2166	0.0	0.3181	0.6408	0.9913	0.9873	0.9841	0.9853	0.9755	0.7801	0.8031	0.5789	0.8064	0.8718	0.7564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9293	0.9889	0.7968	0.9369	0.9375	0.8298	0.9183	0.9641	0.941	0.9962	0.988	0.7834	0.8411	0.9939	0.9147	0.7285	0.453	0.4419	0.9937	0.8678	0.9876	0.9136	0.7677	0.828	0.7319
Musq_31_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3184	0.3188	0.3183	0.3179	0.3174	0.3184	0.3181	0.6447	0.3178	0.2157	0.3943	0.3177	0.3181	0.0	0.6175	0.9968	0.9962	0.9928	0.9885	0.9846	0.7116	0.7022	0.5112	0.7056	0.7749	0.7659	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8359	0.9686	0.7321	0.9433	0.8375	0.7736	0.904	0.8673	0.8407	0.9984	0.9967	0.6834	0.7543	0.9953	0.9165	0.7312	0.4616	0.4503	0.9964	0.8684	0.8954	0.7281	0.7269	0.8295	0.6033
Musq_19_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5347	0.6259	0.5852	0.6012	0.6404	0.6404	0.6318	0.5749	0.6414	0.611	0.3891	0.6434	0.6408	0.6175	0.0	0.7294	0.9232	0.8084	0.6991	0.671	0.4292	0.4599	0.2818	0.4304	0.4676	0.3708	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8173	0.6228	0.4462	0.5854	0.6238	0.4692	0.5856	0.6498	0.628	0.7134	0.7046	0.5941	0.7803	0.924	0.8561	0.5521	0.584	0.5834	0.9352	0.6273	0.9201	0.7913	0.6716	0.7672	0.6052
Musq_01_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9571	0.9787	0.9959	0.996	0.9908	0.9923	0.9852	0.9946	0.9955	0.9932	0.8063	0.9951	0.9913	0.9968	0.7294	0.0	0.4362	0.4248	0.4193	0.7703	0.7155	0.7187	0.6746	0.7448	0.6897	0.6445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9465	0.6466	0.7283	0.6614	0.7781	0.7177	0.7453	0.7749	0.7784	0.7798	0.7747	0.8895	0.9872	0.9864	0.9955	0.95	0.9875	0.9883	0.9944	0.8503	0.986	0.9934	0.9949	0.994	0.9961
Musq_03_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9315	0.9773	0.9946	0.9947	0.9854	0.9596	0.9717	0.9934	0.9944	0.9924	0.9285	0.9945	0.9873	0.9962	0.9232	0.4362	0.0	0.4637	0.5618	0.8945	0.7873	0.8632	0.8028	0.9002	0.8412	0.9077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9383	0.894	0.892	0.9242	0.9285	0.9281	0.9281	0.9251	0.9285	0.9306	0.8928	0.9929	0.9544	0.985	0.9941	0.9604	0.9659	0.9543	0.9937	0.9285	0.9847	0.992	0.9935	0.9926	0.9949
