	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_26_22	Musq_28_22	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Zone_2B_1_22	0.0	0.9818181818181818	1.0	0.9934640522875817	0.9947643979057592	1.0	0.9949238578680203	0.9929078014184397	1.0	0.9904761904761905	0.9830508474576272	1.0	0.9929577464788732	0.9680851063829787	0.92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_2_22	0.9818181818181818	0.0	0.9933333333333333	0.995475113122172	0.9961389961389961	0.9923076923076923	0.9924242424242424	0.9952153110047847	1.0	0.9942196531791907	0.9946524064171123	1.0	0.9952380952380953	0.9939024390243902	0.9893617021276596	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_3_22	1.0	0.9933333333333333	0.0	1.0	1.0	1.0	0.7189189189189189	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_01_22	0.9934640522875817	0.995475113122172	1.0	0.0	0.9175627240143369	0.831081081081081	0.8507462686567164	0.6153846153846154	0.6602564102564102	0.6329113924050633	0.8082901554404145	0.6363636363636364	0.6958762886597938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_02_22	0.9947643979057592	0.9961389961389961	1.0	0.9175627240143369	0.0	0.8655913978494624	0.9971014492753624	0.9965397923875432	1.0	0.9960474308300395	0.8347826086956521	0.9963898916967509	0.86328125	0.9959016393442623	0.9942528735632183	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_04_22	1.0	0.9923076923076923	1.0	0.831081081081081	0.8655913978494624	0.0	1.0	1.0	1.0	1.0	1.0	0.9932432432432432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_06_22	0.9949238578680203	0.9924242424242424	0.7189189189189189	0.8507462686567164	0.9971014492753624	1.0	0.0	0.8016194331983806	0.8066037735849056	0.7962962962962963	0.8816326530612245	0.8264462809917356	0.8443579766536965	0.9541666666666667	0.9888268156424581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_07_22	0.9929078014184397	0.9952153110047847	1.0	0.6153846153846154	0.9965397923875432	1.0	0.8016194331983806	0.0	0.44881889763779526	0.4186046511627907	0.7100591715976331	0.42758620689655175	0.6228571428571429	0.9948453608247423	0.9919354838709677	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_08_22	1.0	1.0	1.0	0.6602564102564102	1.0	1.0	0.8066037735849056	0.44881889763779526	0.0	0.3229166666666667	0.6742424242424242	0.48360655737704916	0.6438356164383562	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_11_22	0.9904761904761905	0.9942196531791907	1.0	0.6329113924050633	0.9960474308300395	1.0	0.7962962962962963	0.4186046511627907	0.3229166666666667	0.0	0.631578947368421	0.45161290322580644	0.6054421768707483	0.9936708860759493	0.9770114942528736	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_15_22	0.9830508474576272	0.9946524064171123	1.0	0.8082901554404145	0.8347826086956521	1.0	0.8816326530612245	0.7100591715976331	0.6742424242424242	0.631578947368421	0.0	0.7044025157232704	0.5592105263157895	0.9883040935672515	0.9901960784313726	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_16_22	1.0	1.0	1.0	0.6363636363636364	0.9963898916967509	0.9932432432432432	0.8264462809917356	0.42758620689655175	0.48360655737704916	0.45161290322580644	0.7044025157232704	0.0	0.6529411764705882	1.0	0.9910714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_19_22	0.9929577464788732	0.9952380952380953	1.0	0.6958762886597938	0.86328125	1.0	0.8443579766536965	0.6228571428571429	0.6438356164383562	0.6054421768707483	0.5592105263157895	0.6529411764705882	0.0	0.9948717948717949	0.992	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_26_22	0.9680851063829787	0.9939024390243902	1.0	1.0	0.9959016393442623	1.0	0.9541666666666667	0.9948453608247423	1.0	0.9936708860759493	0.9883040935672515	1.0	0.9948717948717949	0.0	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Musq_28_22	0.92	0.9893617021276596	1.0	1.0	0.9942528735632183	1.0	0.9888268156424581	0.9919354838709677	1.0	0.9770114942528736	0.9901960784313726	0.9910714285714286	0.992	0.9743589743589743	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zone_2B_2_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.375	0.47058823529411764	0.4117647058823529	0.5	0.47058823529411764	0.4	0.5789473684210527	0.5294117647058824	0.47058823529411764	0.6086956521739131	0.4375	0.5	0.631578947368421	0.52	0.8529411764705882	0.7777777777777778	0.6923076923076923	0.76	0.7142857142857143	0.6363636363636364	0.6521739130434783	0.5652173913043478	0.6086956521739131	0.625	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.7142857142857143	0.5789473684210527	0.6666666666666666	0.631578947368421	0.6190476190476191	0.6190476190476191	0.5555555555555556	0.7142857142857143	0.5882352941176471	0.631578947368421	0.7	0.5555555555555556	0.6111111111111112	0.5882352941176471	0.5555555555555556	0.4666666666666667	0.5789473684210527	0.5625	0.5	0.5789473684210527	0.5555555555555556	0.631578947368421	0.4375	0.6363636363636364
Zone_2B_3_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.375	0.0	0.4	0.5294117647058824	0.5384615384615384	0.5882352941176471	0.42857142857142855	0.6842105263157895	0.5625	0.5	0.6363636363636364	0.5625	0.5333333333333333	0.7368421052631579	0.6	0.8787878787878788	0.76	0.72	0.7916666666666666	0.75	0.6666666666666666	0.7391304347826086	0.7083333333333334	0.6363636363636364	0.7083333333333334	0.6363636363636364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5333333333333333	0.75	0.6111111111111112	0.7	0.6666666666666666	0.65	0.65	0.5882352941176471	0.75	0.625	0.6666666666666666	0.7368421052631579	0.5882352941176471	0.6470588235294118	0.625	0.5882352941176471	0.5	0.6111111111111112	0.6	0.5333333333333333	0.6111111111111112	0.5882352941176471	0.6666666666666666	0.4666666666666667	0.6666666666666666
Zone_2B_1_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47058823529411764	0.4	0.0	0.4375	0.6428571428571429	0.5882352941176471	0.42857142857142855	0.6111111111111112	0.4666666666666667	0.5	0.42105263157894735	0.4666666666666667	0.5333333333333333	0.6666666666666666	0.5416666666666666	0.8787878787878788	0.8076923076923077	0.7692307692307693	0.7916666666666666	0.75	0.7272727272727273	0.6818181818181818	0.7083333333333334	0.6363636363636364	0.7083333333333334	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.8095238095238095	0.6842105263157895	0.7619047619047619	0.6666666666666666	0.7142857142857143	0.7142857142857143	0.6666666666666666	0.75	0.7058823529411765	0.7368421052631579	0.6666666666666666	0.5882352941176471	0.6470588235294118	0.625	0.5882352941176471	0.5	0.6111111111111112	0.6	0.5333333333333333	0.6111111111111112	0.5882352941176471	0.6666666666666666	0.4666666666666667	0.6
Zone_3_1_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4117647058823529	0.5294117647058824	0.4375	0.0	0.46153846153846156	0.3333333333333333	0.23076923076923078	0.5555555555555556	0.2857142857142857	0.21428571428571427	0.45	0.4	0.23076923076923078	0.5294117647058824	0.5	0.7741935483870968	0.72	0.7307692307692307	0.6363636363636364	0.7	0.6190476190476191	0.5714285714285714	0.6086956521739131	0.5909090909090909	0.5454545454545454	0.5238095238095238	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5625	0.631578947368421	0.5555555555555556	0.65	0.6111111111111112	0.6	0.6	0.5294117647058824	0.631578947368421	0.5625	0.6111111111111112	0.5294117647058824	0.4375	0.5882352941176471	0.4666666666666667	0.5294117647058824	0.42857142857142855	0.5555555555555556	0.42857142857142855	0.4666666666666667	0.5555555555555556	0.5294117647058824	0.5294117647058824	0.5	0.6190476190476191
Zone_3_4_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5384615384615384	0.6428571428571429	0.46153846153846156	0.0	0.4166666666666667	0.3	0.5714285714285714	0.5	0.4166666666666667	0.6842105263157895	0.5	0.3	0.5384615384615384	0.6956521739130435	0.8148148148148148	0.7619047619047619	0.7727272727272727	0.7368421052631579	0.75	0.5625	0.6666666666666666	0.631578947368421	0.6842105263157895	0.631578947368421	0.6842105263157895	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.45454545454545453	0.6666666666666666	0.5714285714285714	0.6875	0.6428571428571429	0.625	0.625	0.5384615384615384	0.6666666666666666	0.5833333333333334	0.6428571428571429	0.6428571428571429	0.5384615384615384	0.6153846153846154	0.45454545454545453	0.5384615384615384	0.4	0.5714285714285714	0.5454545454545454	0.45454545454545453	0.6666666666666666	0.5384615384615384	0.5384615384615384	0.5	0.7222222222222222
Zone_3_3_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47058823529411764	0.5882352941176471	0.5882352941176471	0.3333333333333333	0.4166666666666667	0.0	0.3076923076923077	0.6111111111111112	0.35714285714285715	0.2857142857142857	0.5714285714285714	0.4666666666666667	0.3076923076923077	0.5882352941176471	0.6	0.7666666666666667	0.76	0.72	0.6818181818181818	0.75	0.6666666666666666	0.6190476190476191	0.5909090909090909	0.6363636363636364	0.5909090909090909	0.6363636363636364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.6842105263157895	0.6111111111111112	0.7	0.6666666666666666	0.65	0.65	0.5882352941176471	0.6842105263157895	0.625	0.6666666666666666	0.6666666666666666	0.5882352941176471	0.7222222222222222	0.625	0.6666666666666666	0.6	0.6842105263157895	0.6	0.625	0.6842105263157895	0.6666666666666666	0.6666666666666666	0.6470588235294118	0.7272727272727273
Zone_3_2_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4	0.42857142857142855	0.42857142857142855	0.23076923076923078	0.3	0.3076923076923077	0.0	0.4666666666666667	0.25	0.16666666666666666	0.5263157894736842	0.38461538461538464	0.18181818181818182	0.5333333333333333	0.5652173913043478	0.7931034482758621	0.6818181818181818	0.6956521739130435	0.65	0.6470588235294118	0.5555555555555556	0.5789473684210527	0.55	0.6	0.55	0.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.46153846153846156	0.6470588235294118	0.5625	0.6666666666666666	0.625	0.6111111111111112	0.6111111111111112	0.5333333333333333	0.6470588235294118	0.5714285714285714	0.625	0.625	0.5333333333333333	0.6	0.46153846153846156	0.5333333333333333	0.4166666666666667	0.5625	0.5384615384615384	0.46153846153846156	0.6470588235294118	0.5333333333333333	0.5333333333333333	0.5	0.7
Zone_2A_12_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5789473684210527	0.6842105263157895	0.6111111111111112	0.5555555555555556	0.5714285714285714	0.6111111111111112	0.4666666666666667	0.0	0.5	0.5294117647058824	0.5909090909090909	0.5882352941176471	0.4666666666666667	0.6111111111111112	0.6666666666666666	0.8125	0.7692307692307693	0.7777777777777778	0.75	0.631578947368421	0.6818181818181818	0.5714285714285714	0.6086956521739131	0.5909090909090909	0.6086956521739131	0.7083333333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6470588235294118	0.7619047619047619	0.7	0.7727272727272727	0.6842105263157895	0.7272727272727273	0.7272727272727273	0.6842105263157895	0.7	0.7222222222222222	0.75	0.6842105263157895	0.6842105263157895	0.7368421052631579	0.6470588235294118	0.6842105263157895	0.625	0.7	0.7058823529411765	0.6470588235294118	0.7619047619047619	0.6842105263157895	0.6842105263157895	0.6666666666666666	0.7391304347826086
Zone_2A_10_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5294117647058824	0.5625	0.4666666666666667	0.2857142857142857	0.5	0.35714285714285715	0.25	0.5	0.0	0.23076923076923078	0.47368421052631576	0.42857142857142855	0.25	0.5625	0.5833333333333334	0.8	0.75	0.76	0.6666666666666666	0.7368421052631579	0.65	0.5263157894736842	0.6363636363636364	0.55	0.5714285714285714	0.6190476190476191	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	0.6666666666666666	0.5882352941176471	0.6842105263157895	0.5625	0.631578947368421	0.631578947368421	0.5625	0.5882352941176471	0.6	0.6470588235294118	0.5625	0.5625	0.7058823529411765	0.6	0.6470588235294118	0.5714285714285714	0.6666666666666666	0.5714285714285714	0.6	0.6666666666666666	0.6470588235294118	0.6470588235294118	0.625	0.65
Zone_2A_1_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47058823529411764	0.5	0.5	0.21428571428571427	0.4166666666666667	0.2857142857142857	0.16666666666666666	0.5294117647058824	0.23076923076923078	0.0	0.5	0.4666666666666667	0.16666666666666666	0.5882352941176471	0.4782608695652174	0.7241379310344828	0.6521739130434783	0.6666666666666666	0.6190476190476191	0.6842105263157895	0.6	0.47368421052631576	0.5238095238095238	0.5714285714285714	0.45	0.5714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5333333333333333	0.6111111111111112	0.5294117647058824	0.631578947368421	0.5882352941176471	0.5789473684210527	0.5789473684210527	0.5	0.6111111111111112	0.5333333333333333	0.5882352941176471	0.5882352941176471	0.5	0.6470588235294118	0.5333333333333333	0.5882352941176471	0.5	0.6111111111111112	0.5	0.5333333333333333	0.6111111111111112	0.5882352941176471	0.5882352941176471	0.5625	0.6666666666666666
Musq_25_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6086956521739131	0.6363636363636364	0.42105263157894735	0.45	0.6842105263157895	0.5714285714285714	0.5263157894736842	0.5909090909090909	0.47368421052631576	0.5	0.0	0.6190476190476191	0.5263157894736842	0.6956521739130435	0.48148148148148145	0.7714285714285715	0.8064516129032258	0.7333333333333333	0.6538461538461539	0.7083333333333334	0.64	0.5416666666666666	0.6296296296296297	0.56	0.5769230769230769	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7272727272727273	0.7083333333333334	0.7083333333333334	0.72	0.6363636363636364	0.68	0.68	0.6363636363636364	0.6521739130434783	0.6666666666666666	0.6956521739130435	0.6363636363636364	0.6363636363636364	0.7391304347826086	0.6666666666666666	0.6956521739130435	0.65	0.7083333333333334	0.65	0.6666666666666666	0.6521739130434783	0.6956521739130435	0.6956521739130435	0.6190476190476191	0.5833333333333334
Musq_27_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4375	0.5625	0.4666666666666667	0.4	0.5	0.4666666666666667	0.38461538461538464	0.5882352941176471	0.42857142857142855	0.4666666666666667	0.6190476190476191	0.0	0.5	0.4666666666666667	0.64	0.8387096774193549	0.8	0.76	0.782608695652174	0.8	0.7142857142857143	0.6666666666666666	0.6956521739130435	0.6190476190476191	0.6956521739130435	0.6818181818181818	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	0.8	0.6666666666666666	0.75	0.6470588235294118	0.7	0.7	0.6470588235294118	0.7368421052631579	0.6875	0.7222222222222222	0.7222222222222222	0.6470588235294118	0.7058823529411765	0.6875	0.6470588235294118	0.5714285714285714	0.6666666666666666	0.6666666666666666	0.6	0.7368421052631579	0.6470588235294118	0.7222222222222222	0.625	0.7142857142857143
