c9208679bba7d9af7094d89ac4679905		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.73	Arthropoda	phylum	0.52	Insecta	class	0.33	Hymenoptera	order	0.17	Megachilidae	family	0.02	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
b38a04eab946451ca10cfe5d0bc7ca41		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.72	Arthropoda	phylum	0.53	Insecta	class	0.31	Hymenoptera	order	0.17	Apidae	family	0.03	Pasites	genus	0.01	Pasites_maculatus	species	0.01
9d7b9ace05d8b02fc49b915440ca19be		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.7	Arthropoda	phylum	0.48	Insecta	class	0.27	Hymenoptera	order	0.14	Apidae	family	0.04	Pasites	genus	0.01	Pasites_maculatus	species	0.01
470c5827607481e0ed83d3863e682f75		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.68	Arthropoda	phylum	0.51	Insecta	class	0.32	Hymenoptera	order	0.17	Megachilidae	family	0.01	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
fd03c5ed7bd1a1c331c1fa8f85d39a2a		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.71	Arthropoda	phylum	0.45	Insecta	class	0.25	Hymenoptera	order	0.11	Apidae	family	0.03	Pasites	genus	0.01	Pasites_maculatus	species	0.01
e92137dbe7f5da92a7bd073afa698aa3		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.66	Arthropoda	phylum	0.41	Insecta	class	0.25	Hymenoptera	order	0.11	Apidae	family	0.02	Pasites	genus	0.01	Pasites_maculatus	species	0.01
df587a79c5b5fdedbc5bf255911fcec7		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.68	Arthropoda	phylum	0.54	Insecta	class	0.36	Hymenoptera	order	0.16	Formicidae	family	0.02	Odontomachus	genus	0.0	Odontomachus_montanus	species	0.0
ea3ee3f188886b7ebe462783dba60833		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.69	Arthropoda	phylum	0.5	Insecta	class	0.32	Hymenoptera	order	0.16	Formicidae	family	0.03	Anochetus	genus	0.0	Anochetus_bispinosus	species	0.0
f8ee798fcaec9fbbdfb2a522f671c363		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.99	Metazoa	kingdom	0.73	Arthropoda	phylum	0.53	Insecta	class	0.34	Hymenoptera	order	0.17	Megachilidae	family	0.03	Hoplitis	genus	0.02	Hoplitis_bisulca	species	0.02
c7c7ad5af4d05626776bec3544dc9a20		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.24	undef_undef_Eukaryota	phylum	0.05	Phaeophyceae	class	0.05	Ectocarpales	order	0.03	Chordariaceae	family	0.03	Vimineoleathesia	genus	0.02	Vimineoleathesia_japonica	species	0.02
ee762b3cfbfd433d2b5fa4332b4d8c50		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.98	Metazoa	kingdom	0.8	Arthropoda	phylum	0.62	Arachnida	class	0.23	Araneae	order	0.16	Araneidae	family	0.06	Pycnacantha	genus	0.04	Pycnacantha_fuscosa	species	0.04
005a46fc0b9efe379c8080e4d97df396		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.72	Porifera	phylum	0.18	Demospongiae	class	0.18	Axinellida	order	0.02	Raspailiidae	family	0.02	Sollasella	genus	0.02	Sollasella_cervicornis	species	0.02
b29e33bc52dfe1b0e4339252373e0505		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.21	undef_undef_Eukaryota	phylum	0.08	Phaeophyceae	class	0.04	Ectocarpales	order	0.04	Chordariaceae	family	0.04	Vimineoleathesia	genus	0.03	Vimineoleathesia_japonica	species	0.03
91763fe99cc0be0abc7076bc1486a829		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.99	Metazoa	kingdom	0.74	Arthropoda	phylum	0.54	Arachnida	class	0.2	Trombidiformes	order	0.05	Syringophilidae	family	0.03	Charadriphilus	genus	0.03	Charadriphilus_gallinago	species	0.03
6e5ad966c2ce63cf8c45c3519af03ac1		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.99	Metazoa	kingdom	0.75	Nematoda	phylum	0.12	Chromadorea	class	0.12	Rhabditida	order	0.11	Hemicycliophoridae	family	0.03	Hemicycliophora	genus	0.03	Hemicycliophora_floridensis	species	0.02
4ef490ea054e27040fefcc70bf1c94b4		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.18	undef_undef_Eukaryota	phylum	0.02	Phaeophyceae	class	0.02	Ectocarpales	order	0.02	Chordariaceae	family	0.02	Vimineoleathesia	genus	0.02	Vimineoleathesia_japonica	species	0.02
520f7153041ac79e02024d236a930af1		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.76	Arthropoda	phylum	0.43	Insecta	class	0.28	Hymenoptera	order	0.12	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
56ca325707fcde79cdcff610d4512b37		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.75	Arthropoda	phylum	0.42	Insecta	class	0.28	Hymenoptera	order	0.13	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
4cb830f04f176e15785dab9154d7a641		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.75	Arthropoda	phylum	0.42	Insecta	class	0.27	Hymenoptera	order	0.14	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
1227584adaf1b01f4b01c3d448bd76c9		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.74	Arthropoda	phylum	0.4	Insecta	class	0.26	Hymenoptera	order	0.12	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
d7e5082f241604698b20cb58109a80b6		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.83	Arthropoda	phylum	0.41	Insecta	class	0.3	Hymenoptera	order	0.08	Megachilidae	family	0.02	Hoplitis	genus	0.02	Hoplitis_bisulca	species	0.02
41adcd45b45a3e4c05b7f38398f0cd19		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.77	Arthropoda	phylum	0.45	Insecta	class	0.26	Hymenoptera	order	0.1	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
e56e6247c8001b5ceefe0e597431acd1		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.75	Arthropoda	phylum	0.51	Insecta	class	0.34	Hymenoptera	order	0.16	Apidae	family	0.02	Pasites	genus	0.01	Pasites_maculatus	species	0.01
9e59f6ffd74796ea0d17f42fd2e0d64d		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.77	Nematoda	phylum	0.07	Chromadorea	class	0.07	Rhabditida	order	0.07	Aphelenchoididae	family	0.03	Bursaphelenchus	genus	0.03	Bursaphelenchus_parvispicularis	species	0.02
5100cc691c63cb3cd8a817ddc399ef72		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.74	Nematoda	phylum	0.08	Chromadorea	class	0.08	Rhabditida	order	0.07	Aphelenchoididae	family	0.03	Bursaphelenchus	genus	0.03	Bursaphelenchus_parvispicularis	species	0.02
582ebb2b52b7d2bbd170ba9c29203a8f		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.74	Nematoda	phylum	0.06	Chromadorea	class	0.06	Rhabditida	order	0.04	Aphelenchoididae	family	0.03	Bursaphelenchus	genus	0.03	Bursaphelenchus_parvispicularis	species	0.02
c15f8c96f46defa73643d99b2039e6cd		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.22	Ciliophora	phylum	0.05	Oligohymenophorea	class	0.04	Philasterida	order	0.04	Loxocephalidae	family	0.03	Dexiotricha	genus	0.03	Dexiotricha_sp._BOLD:AAO9784	species	0.03
